time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-11-03T08:53:35.480Z,34.0175,-117.2323333,17.149,3.29,ml,141,14,0.08568,0.19,ci,ci37284704,2016-03-11T22:52:47.783Z,"4km SE of Loma Linda, CA",earthquake,0.13,0.28,0.169,239,reviewed,ci,ci
2014-11-03T08:09:23.900Z,36.8457,-97.7557,5,2.5,ml,,79,,0.69,us,usc000stpy,2015-01-20T09:03:13.040Z,"4km NNW of Medford, Oklahoma",earthquake,1,2,,,reviewed,tul,tul
2014-11-03T07:10:32.500Z,35.6073,-97.2105,6.009,3.3,ml,,81,,0.49,us,usc000stla,2015-01-20T09:03:13.040Z,"6km SSW of Luther, Oklahoma",earthquake,1.4,3.6,,,reviewed,tul,tul
2014-11-03T05:58:29.100Z,35.6063,-97.2121,5.941,3,ml,,66,,0.36,us,usc000stl7,2017-07-14T20:59:14.878Z,"6km SSW of Luther, Oklahoma",earthquake,1.2,2.8,,,reviewed,tul,tul
2014-11-03T04:28:24.000Z,36.8447,-97.7548,5,2.7,ml,,76,,0.84,us,usc000stpq,2015-01-20T09:03:13.040Z,"4km NNW of Medford, Oklahoma",earthquake,1.2,2,,,reviewed,tul,tul
2014-11-03T03:54:57.100Z,36.8413,-97.7538,3.314,2.8,ml,,75,,0.79,us,usc000stp7,2015-01-20T09:03:13.040Z,"4km NNW of Medford, Oklahoma",earthquake,1.2,7.5,,,reviewed,tul,tul
2014-11-03T02:12:43.600Z,36.7923,-98.4285,9.486,2.7,ml,,124,,0.8,us,usc000stk9,2015-01-20T09:03:13.040Z,"7km WNW of Cherokee, Oklahoma",earthquake,2.7,6.7,,,reviewed,tul,tul
2014-11-03T01:46:05.800Z,36.7539,-97.5642,4.879,2.6,ml,,64,,0.72,us,usc000stpj,2017-07-14T20:59:34.796Z,"16km ESE of Medford, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul
2014-11-03T00:34:35.660Z,36.6678333,-121.289,2.62,2.63,md,66,40,0.01261,0.08,nc,nc72337441,2017-02-05T02:03:02.350Z,"17km SSE of Ridgemark, California",earthquake,0.11,0.26,0.158,101,reviewed,nc,nc
2014-11-03T00:07:05.300Z,35.8181,-97.4288,4.576,2.8,ml,,70,,0.55,us,usc000stp8,2015-01-20T09:03:12.040Z,"6km S of Guthrie, Oklahoma",earthquake,1.9,6.3,,,reviewed,tul,tul
2014-11-02T23:51:38.100Z,35.8269,-97.4071,4.079,2.6,ml,,109,,0.82,us,usc000stqj,2015-01-20T09:03:12.040Z,"6km SSE of Guthrie, Oklahoma",earthquake,1.5,6.7,,,reviewed,tul,tul
2014-11-02T22:45:41.600Z,36.1064,-97.4488,5,2.7,ml,,64,,0.48,us,usc000stqk,2015-01-20T09:03:12.040Z,"21km NE of Crescent, Oklahoma",earthquake,1.5,2,,,reviewed,tul,tul
2014-11-02T21:00:25.590Z,43.7781,-105.2377,0,3.6,ml,,51,0.933,0.3,us,usc000stj4,2015-01-20T09:03:12.040Z,Wyoming,mining explosion,4.1,2,0.051,70,reviewed,us,us
2014-11-02T20:04:35.520Z,43.5964,-105.2253,0,3.1,ml,,126,1.007,0.69,us,usc000stj1,2015-01-20T09:03:12.040Z,Wyoming,mining explosion,5.8,2,0.076,25,reviewed,us,us
2014-11-02T19:02:51.000Z,43.7864,-105.2749,0,3.2,ml,,114,0.955,0.56,us,usc000stis,2015-01-20T09:03:12.040Z,Wyoming,mining explosion,4.2,2,0.065,35,reviewed,us,us
2014-11-02T14:00:19.600Z,35.743,-97.0395,5.803,2.6,ml,,87,,0.58,us,usc000stqt,2015-01-20T09:03:11.040Z,"15km WNW of Chandler, Oklahoma",earthquake,1.3,4.5,,,reviewed,tul,tul
2014-11-02T13:16:18.690Z,37.0753,-104.9121,6.07,3,ml,,63,0.405,0.85,us,usc000sthw,2015-01-20T09:03:11.040Z,"38km WSW of Trinidad, Colorado",earthquake,4.7,7,0.053,60,reviewed,us,us
2014-11-02T13:14:13.400Z,36.7289,-97.9204,5,2.5,ml,,92,,0.44,us,usc000str5,2015-01-20T09:03:11.040Z,"18km WSW of Medford, Oklahoma",earthquake,1.4,2,,,reviewed,tul,tul
2014-11-02T11:58:21.382Z,41.88,-119.6182,1,3,ml,4,146,0.51,0.1387,nn,nn00465911,2018-06-29T23:18:53.528Z,"69km ESE of Lakeview, Oregon",earthquake,,8.1,0,1,reviewed,nn,nn
2014-11-02T11:40:18.100Z,36.087,-97.4373,5.301,2.5,ml,,64,,0.68,us,usc000strg,2015-01-20T09:03:11.040Z,"20km NE of Crescent, Oklahoma",earthquake,1.3,6.8,,,reviewed,tul,tul
2014-11-02T10:31:37.300Z,35.9739,-97.3758,4.601,2.5,ml,,79,,0.67,us,usc000strk,2015-01-20T09:03:11.040Z,"11km NNE of Guthrie, Oklahoma",earthquake,1.3,7.1,,,reviewed,tul,tul
2014-11-02T08:25:37.800Z,36.6195,-97.693,4.802,2.5,ml,,70,,0.68,us,usc000strz,2015-01-20T09:03:10.040Z,"21km S of Medford, Oklahoma",earthquake,1.4,7.2,,,reviewed,tul,tul
2014-11-02T05:46:17.200Z,36.677,-98.2171,5,2.6,ml,,131,,0.79,us,usc000stsf,2015-01-20T09:03:10.040Z,"15km SE of Cherokee, Oklahoma",earthquake,1.5,2,,,reviewed,tul,tul
2014-11-02T04:18:53.100Z,35.9692,-97.3774,4.861,2.6,ml,,64,,0.59,us,usc000stsh,2015-01-20T09:03:10.040Z,"10km NNE of Guthrie, Oklahoma",earthquake,2.1,7.4,,,reviewed,tul,tul
2014-11-02T01:58:10.000Z,46.938,-67.032,5,3.2,mb_lg,,,,0.62,us,usc000sue7,2015-01-20T09:03:10.040Z,"New Brunswick, Canada",earthquake,2.2,2,,,reviewed,ott,ott
2014-11-02T00:58:36.100Z,36.8427,-97.7538,3.653,3.1,ml,,78,,0.66,us,usc000stfh,2015-01-20T09:03:09.040Z,"4km NNW of Medford, Oklahoma",earthquake,1.8,7.5,,,reviewed,tul,tul
2014-11-01T23:59:21.880Z,37.1556,-98.017,5,2.5,mb_lg,,94,0.07,0.47,us,usc000stjf,2017-07-14T20:59:51.758Z,"1km E of Anthony, Kansas",earthquake,1.1,1.8,0.193,8,reviewed,us,us
2014-11-01T21:21:43.410Z,32.9513333,-115.5388333,13.002,3.35,ml,54,75,0.05302,0.25,ci,ci37284448,2016-03-11T02:35:28.766Z,"3km SSW of Brawley, CA",earthquake,0.25,0.57,0.148,158,reviewed,ci,ci
2014-11-01T18:30:45.300Z,36.8717,-97.6895,3.55,2.8,ml,,78,,0.68,us,usc000strj,2015-01-20T09:03:09.040Z,"8km NNE of Medford, Oklahoma",earthquake,2,7.8,,,reviewed,tul,tul
2014-11-01T08:02:14.300Z,48.6416,-115.9395,8.5,2.5,md,,143,0.87,0.36,us,usc000suu2,2015-01-20T09:03:08.040Z,"28km E of Bonners Ferry, Idaho",earthquake,4,7.5,,,reviewed,mb,mb
2014-11-01T06:43:01.400Z,36.7018,-98.294,5.375,2.9,ml,,140,,0.41,us,usc000strf,2015-01-20T09:03:08.040Z,"8km SE of Cherokee, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul
2014-11-01T06:03:16.000Z,36.0481,-97.2529,5,3,mwr,,67,,0.51,us,usc000stb1,2017-07-14T21:00:10.459Z,"11km N of Langston, Oklahoma",earthquake,1.1,6.3,,5,reviewed,tul,slm
2014-11-01T02:53:39.800Z,35.5854,-97.3815,6.572,2.5,ml,,41,,0.61,us,usc000stpd,2017-07-14T21:00:28.308Z,"6km N of Spencer, Oklahoma",earthquake,2.2,4,,,reviewed,tul,tul
2014-10-31T19:57:19.280Z,40.2901667,-124.4418333,20.101,2.97,ml,22,248,0.1243,0.08,nc,nc72336291,2017-02-05T01:44:38.374Z,"35km SSW of Ferndale, California",earthquake,0.66,0.26,0.141,21,reviewed,nc,nc
2014-10-31T19:43:11.000Z,36.0415,-97.4318,3.831,2.5,ml,,84,,0.57,us,usc000st8a,2015-01-20T09:03:06.040Z,"17km NE of Crescent, Oklahoma",earthquake,0.8,4.6,,,reviewed,tul,tul
2014-10-31T16:37:16.800Z,36.0489,-97.5053,3.943,2.6,ml,,119,,0.19,us,usb000ss3u,2015-01-20T09:03:06.040Z,"13km NE of Crescent, Oklahoma",earthquake,1.4,6.9,,,reviewed,tul,tul
2014-10-31T11:23:05.500Z,35.9658,-97.3703,4.767,2.6,ml,,64,,0.5,us,usb000srzf,2015-01-20T09:03:05.040Z,"10km NNE of Guthrie, Oklahoma",earthquake,1.2,6.5,,,reviewed,tul,tul
2014-10-31T09:32:14.400Z,36.0523,-97.2527,4.381,2.8,ml,,59,,0.37,us,usb000srzg,2015-01-20T09:03:05.040Z,"11km N of Langston, Oklahoma",earthquake,1.3,7.6,,,reviewed,tul,tul
2014-10-31T09:23:29.900Z,36.4933,-99.0533,7.907,2.6,ml,,195,,0.6,us,usb000ss35,2015-01-20T09:03:05.040Z,"14km ENE of Mooreland, Oklahoma",earthquake,1.9,5.2,,,reviewed,tul,tul
2014-10-31T08:27:32.360Z,37.48,-118.7828333,5.623,2.83,ml,37,76,0.1162,0.04,nc,nc72336076,2018-06-29T23:18:47.672Z,"25km SE of Mammoth Lakes, California",earthquake,0.31,1.07,0.152,11,reviewed,nc,nc
2014-10-31T06:22:59.400Z,36.4912,-99.0812,7.446,3.4,mwr,,197,,0.78,us,usb000srxu,2017-07-14T21:00:45.616Z,"12km ENE of Mooreland, Oklahoma",earthquake,2.7,7.1,,7,reviewed,tul,slm
2014-10-31T06:13:18.800Z,36.4899,-99.0749,7.462,2.6,ml,,196,,0.64,us,usb000ss18,2015-01-20T09:03:05.040Z,"12km ENE of Mooreland, Oklahoma",earthquake,1.9,5.5,,,reviewed,tul,tul
2014-10-31T05:52:08.558Z,41.902,-119.6263,0,2.7,ml,3,145.34,0.504,0.0525,nn,nn00465782,2018-06-29T23:18:47.914Z,"67km ESE of Lakeview, Oregon",earthquake,,5,0.32,3,reviewed,nn,nn
2014-10-31T04:47:00.530Z,47.9221667,-124.2585,-0.479,2.52,ml,18,113,0.161,0.35,uw,uw60913966,2016-07-22T19:40:42.660Z,"9km ESE of Forks, Washington",earthquake,0.54,1.24,0.164,34,reviewed,uw,uw
2014-10-31T04:10:39.930Z,32.2478333,-115.2781667,27.054,2.7,ml,19,176,0.1727,0.37,ci,ci37284000,2016-03-12T02:37:00.346Z,"10km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,0.91,1.65,0.192,22,reviewed,ci,ci
2014-10-31T03:43:29.275Z,41.8925,-119.6384,0,2.6,ml,3,144.99,0.495,0.0413,nn,nn00465779,2018-06-29T23:18:47.813Z,"67km ESE of Lakeview, Oregon",earthquake,,0,0.36,3,reviewed,nn,nn
2014-10-31T01:03:06.145Z,41.8916,-119.621,0.3,2.5,ml,4,241.93,0.508,0.0599,nn,nn00465775,2018-06-29T23:18:47.444Z,"68km ESE of Lakeview, Oregon",earthquake,,5.1,0,1,reviewed,nn,nn
2014-10-31T01:01:55.800Z,36.4864,-99.0757,8.152,2.5,ml,,196,,0.66,us,usb000ss16,2015-01-20T09:03:04.040Z,"12km ENE of Mooreland, Oklahoma",earthquake,4.8,7.9,,,reviewed,tul,tul
2014-10-31T00:49:33.900Z,36.6076,-97.6706,3.584,3.1,ml,,68,,0.67,us,usb000sryz,2015-01-20T09:03:04.040Z,"22km SSE of Medford, Oklahoma",earthquake,1.4,7.2,,,reviewed,tul,tul
2014-10-31T00:39:28.300Z,35.9662,-97.3781,4.542,3.2,ml,,64,,0.54,us,usb000ss14,2017-07-14T21:01:03.030Z,"10km NNE of Guthrie, Oklahoma",earthquake,2.9,6.6,,,reviewed,tul,tul
2014-10-30T18:57:02.100Z,36.045,-97.2577,3.793,3.3,mwr,,60,,0.57,us,usb000srth,2017-07-14T21:01:19.873Z,"11km N of Langston, Oklahoma",earthquake,2.8,7.8,,16,reviewed,tul,slm
2014-10-30T18:07:09.300Z,36.057,-97.2522,5,2.6,ml,,60,,0.44,us,usb000srt5,2015-01-20T09:03:03.040Z,"12km N of Langston, Oklahoma",earthquake,1.5,2,,,reviewed,tul,tul
2014-10-30T17:24:57.042Z,41.8806,-119.6351,0.6,2.8,ml,4,243.1,0.498,0.0293,nn,nn00465773,2018-06-29T23:18:43.513Z,"68km ESE of Lakeview, Oregon",earthquake,,6.5,0,1,reviewed,nn,nn
2014-10-30T16:53:44.814Z,41.8983,-119.6406,0,2.6,ml,3,146.21,0.493,0.0538,nn,nn00465989,2018-06-29T23:18:43.798Z,"66km ESE of Lakeview, Oregon",earthquake,,6.5,0.43,3,reviewed,nn,nn
2014-10-30T15:50:05.814Z,41.8857,-119.6242,0.6,3.1,ml,4,147.14,0.506,0.0591,nn,nn00465689,2018-06-29T23:18:43.008Z,"68km ESE of Lakeview, Oregon",earthquake,,6.1,0,1,reviewed,nn,nn
2014-10-30T15:28:22.100Z,41.88,-119.6168,3.1,2.5,ml,4,243.5,0.511,0.2614,nn,nn00465687,2018-06-29T23:18:42.815Z,"69km ESE of Lakeview, Oregon",earthquake,,5.8,0,1,reviewed,nn,nn
2014-10-30T15:25:46.566Z,41.8933,-119.6236,0.3,2.7,ml,4,241.66,0.506,0.0981,nn,nn00465686,2018-06-29T23:18:42.522Z,"68km ESE of Lakeview, Oregon",earthquake,,4.1,0,1,reviewed,nn,nn
2014-10-30T15:16:33.068Z,41.9104,-119.6185,0,4.1,ml,5,78.5,0.51,0.0942,nn,nn00465678,2018-06-29T23:18:42.295Z,"67km ESE of Lakeview, Oregon",earthquake,,5,0.34,2,reviewed,nn,nn
2014-10-30T13:07:57.200Z,36.6504,-97.6506,5.212,2.9,ml,,81,,0.4,us,usb000srqx,2015-01-20T09:03:03.040Z,"18km SSE of Medford, Oklahoma",earthquake,1.3,7.5,,,reviewed,tul,tul
2014-10-30T06:26:18.300Z,35.8562,-97.3271,5.333,2.6,ml,,73,,0.59,us,usb000srlj,2015-01-20T09:03:02.040Z,"9km ESE of Guthrie, Oklahoma",earthquake,1.1,7.2,,,reviewed,tul,tul
2014-10-30T05:38:24.450Z,35.979,-116.0745,0.728,3.01,ml,9,191,0.1811,0.1,ci,ci37283792,2018-06-29T23:18:41.992Z,"18km E of Shoshone, CA",earthquake,0.52,1.47,0.167,115,reviewed,ci,ci
2014-10-30T03:14:20.300Z,35.9441,-96.7685,4.292,2.5,ml,,80,,0.38,us,usb000srra,2015-01-20T09:03:02.040Z,"4km S of Cushing, Oklahoma",earthquake,1.2,2.2,,,reviewed,tul,tul
2014-10-30T03:09:22.840Z,37.0836,-97.8439,8.55,2.7,mb_lg,,64,0.033,0.25,us,usb000srkw,2017-07-14T21:01:36.063Z,"18km ESE of Anthony, Kansas",earthquake,2.2,5.4,0.069,59,reviewed,us,us
2014-10-30T03:09:17.270Z,45.9456,-74.1888,19.58,2.5,mb_lg,,,,1.21,us,usc000stah,2015-01-20T09:03:02.040Z,"4km W of Sainte-Adele, Canada",earthquake,1.5,5.2,,,reviewed,ott,ott
2014-10-29T23:30:26.000Z,36.1482,-97.2944,5,2.5,ml,,72,,0.55,us,usb000srre,2015-01-20T09:03:01.040Z,"15km S of Perry, Oklahoma",earthquake,1.3,2,,,reviewed,tul,tul
2014-10-29T21:55:06.190Z,44.2601667,-110.6555,6.83,2.71,ml,23,104,0.09181,0.2,uu,uu60090117,2015-01-20T09:03:01.040Z,"26km SSE of Old Faithful Geyser, Wyoming",earthquake,0.4,0.67,0.268,9,reviewed,uu,uu
2014-10-29T19:16:12.200Z,36.3227,-99.1409,5,2.6,ml,,297,,0.68,us,usb000srsa,2017-07-14T21:01:52.286Z,"14km SSE of Mooreland, Oklahoma",earthquake,4.5,2,,,reviewed,tul,tul
2014-10-29T19:04:29.200Z,35.5295,-121.262,2.965,2.58,md,93,196,0.1649,0.1,nc,nc72335311,2017-02-05T01:29:28.850Z,"14km SSW of San Simeon, California",earthquake,0.25,0.51,0.131,80,reviewed,nc,nc
2014-10-29T16:53:31.600Z,35.7338,-97.5268,5.947,3.1,mwr,,72,,0.45,us,usb000srev,2017-07-14T21:02:10.440Z,"10km NNW of Edmond, Oklahoma",earthquake,4.2,7.5,,11,reviewed,tul,slm
2014-10-29T16:31:18.320Z,38.2466667,-122.3603333,7.037,2.65,md,121,53,0.02973,0.14,nc,nc72335236,2017-02-05T01:28:26.370Z,"8km SW of Napa, California",earthquake,0.1,0.22,0.16,125,reviewed,nc,nc
2014-10-29T16:21:02.830Z,31.5398333,-115.6595,3.653,2.72,ml,4,172,0.5203,0.1,ci,ci37283560,2016-03-11T09:49:43.934Z,"88km ESE of Maneadero, B.C., MX",earthquake,1.35,31.61,0.218,14,reviewed,ci,ci
2014-10-29T16:10:44.700Z,35.7333,-97.5285,6.136,2.6,ml,,73,,0.29,us,usb000sres,2015-01-20T09:03:01.040Z,"10km NNW of Edmond, Oklahoma",earthquake,1.1,4.4,,,reviewed,tul,tul
2014-10-29T10:09:23.100Z,35.6058,-97.2095,5.985,2.6,ml,,56,,0.21,us,usb000srcn,2015-01-20T09:02:59.040Z,"6km SSW of Luther, Oklahoma",earthquake,1.6,4.8,,,reviewed,tul,tul
2014-10-29T04:36:35.310Z,38.8016667,-122.7683333,1.236,3.59,mw,91,20,0.007207,0.06,nc,nc72334886,2017-03-17T23:25:34.852Z,"2km NNW of The Geysers, California",earthquake,0.09,0.15,,4,reviewed,nc,nc
2014-10-29T00:29:08.900Z,36.1112,-97.4324,2.988,3.1,ml,,78,,0.5,us,usb000sr9p,2017-07-14T21:02:48.691Z,"22km NE of Crescent, Oklahoma",earthquake,3.1,7.6,,,reviewed,tul,tul
2014-10-28T15:23:47.080Z,37.4786667,-118.787,4.315,2.81,md,41,93,0.05315,0.05,nc,nc72334421,2018-06-29T23:18:33.359Z,"24km SE of Mammoth Lakes, California",earthquake,0.28,0.68,0.17,44,reviewed,nc,nc
2014-10-28T15:21:33.610Z,37.4793333,-118.7883333,4.095,2.88,md,43,65,0.05405,0.04,nc,nc72334416,2018-06-29T23:18:33.718Z,"24km SE of Mammoth Lakes, California",earthquake,0.24,0.55,0.189,61,reviewed,nc,nc
2014-10-28T14:02:15.520Z,37.4805,-118.7883333,4.045,2.96,ml,34,65,0.05315,0.04,nc,nc72334366,2017-02-05T01:15:01.220Z,"24km SE of Mammoth Lakes, California",earthquake,0.28,0.6,0.222,10,reviewed,nc,nc
2014-10-28T13:55:02.870Z,37.4776667,-118.7866667,1.665,2.66,md,27,122,0.05225,0.06,nc,nc72334346,2017-02-05T01:14:28.020Z,"25km SE of Mammoth Lakes, California",earthquake,0.38,1.01,0.219,29,reviewed,nc,nc
2014-10-28T13:11:36.700Z,35.9707,-97.3054,4.729,2.8,ml,,62,,0.33,us,usb000sr3j,2017-07-14T21:03:06.362Z,"5km WNW of Langston, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul
2014-10-28T12:46:13.500Z,36.5049,-99.0498,5.586,2.8,ml,,195,,0.73,us,usb000sr3f,2015-01-17T01:25:43.040Z,"15km ENE of Mooreland, Oklahoma",earthquake,1.9,6.6,,,reviewed,tul,tul
2014-10-28T11:10:35.410Z,37.0521,-97.9188,5,2.6,mb_lg,,61,0.067,0.59,us,usb000sr2r,2017-07-14T21:03:21.799Z,"15km SE of Anthony, Kansas",earthquake,1.8,2,0.093,31,reviewed,us,us
2014-10-28T06:26:51.340Z,37.0768,-104.9233,5,2.7,ml,,63,0.414,1.13,us,usb000sr1y,2015-01-17T01:25:42.040Z,"38km WSW of Trinidad, Colorado",earthquake,3.4,2,0.05,59,reviewed,us,us
2014-10-28T02:56:46.400Z,36.3788,-96.9829,5,2.7,ml,,80,,0.32,us,usb000sr3g,2017-07-14T21:03:37.516Z,"16km WNW of Pawnee, Oklahoma",earthquake,1.3,2,,,reviewed,tul,tul
2014-10-27T23:29:27.160Z,37.7673333,-111.2973333,17.72,2.88,ml,28,118,0.4305,0.27,uu,uu60089857,2015-01-17T01:25:42.040Z,"26km E of Escalante, Utah",earthquake,0.8,0.89,0.233,13,reviewed,uu,uu
2014-10-27T15:59:41.980Z,33.9336667,-117.896,0.922,2.54,ml,65,36,0.02584,0.26,ci,ci37282896,2016-03-12T06:21:09.306Z,"2km NNE of Brea, CA",earthquake,0.27,31.61,0.241,137,reviewed,ci,ci
2014-10-27T10:42:30.300Z,36.4996,-99.0809,7.121,3.5,ml,,197,,0.85,us,usb000sqv0,2015-01-17T01:25:41.040Z,"12km ENE of Mooreland, Oklahoma",earthquake,4.8,7.9,,,reviewed,tul,tul
2014-10-27T10:35:21.300Z,44.819,-111.5033,9.8,3.1,mc,68,39.59999683,0.0530006,0.15,mb,mb14502499,2015-01-17T01:25:41.040Z,"36km WNW of West Yellowstone, Montana",earthquake,0.2,0.3,0.5,3,automatic,mb,mb
2014-10-27T07:41:41.010Z,44.3745,-124.4351667,29.62,2.95,ml,24,229,0.3737,0.29,uw,uw60910381,2016-07-22T19:40:36.650Z,"29km W of Waldport, Oregon",earthquake,1.18,31.61,0.168,47,reviewed,uw,uw
2014-10-27T04:45:49.130Z,37.3615,-119.986,20.841,2.81,md,21,70,0.2018,0.26,nc,nc72333731,2017-02-05T01:04:19.470Z,"13km S of Mariposa, California",earthquake,0.46,0.74,0.192,93,reviewed,nc,nc
2014-10-27T02:16:14.500Z,35.9673,-97.3707,3.779,2.6,ml,,64,,0.64,us,usb000sqtt,2017-07-14T21:03:53.088Z,"10km NNE of Guthrie, Oklahoma",earthquake,1.4,7.4,,,reviewed,tul,tul
2014-10-26T20:11:11.790Z,37.0106,-104.9475,5,2.5,ml,,78,0.447,0.46,us,usb000sqsj,2015-01-17T01:25:40.040Z,"43km WSW of Trinidad, Colorado",earthquake,2.3,2,0.081,32,reviewed,us,us
2014-10-26T20:02:29.300Z,43.7482,-105.2762,0,3.4,ml,,69,0.97,0.76,us,usb000sqsi,2015-01-17T01:25:40.040Z,Wyoming,mining explosion,6.2,2,0.063,33,reviewed,us,us
2014-10-26T19:45:02.260Z,36.9606667,-121.5936667,4.695,2.54,md,83,24,0.009009,0.11,nc,nc72333586,2017-02-05T01:02:01.250Z,"5km SSW of Gilroy, California",earthquake,0.12,0.27,0.112,122,reviewed,nc,nc
2014-10-26T18:23:10.000Z,36.4904,-99.0885,8.649,3.7,ml,,221,,0.96,us,usb000sqrz,2017-07-14T21:04:11.257Z,"11km ENE of Mooreland, Oklahoma",earthquake,3.6,5.3,,,reviewed,tul,tul
2014-10-26T12:39:26.800Z,36.4945,-99.0885,7.91,2.5,ml,,197,,0.73,us,usb000sqvl,2015-01-17T01:25:40.040Z,"12km ENE of Mooreland, Oklahoma",earthquake,2.5,5.7,,,reviewed,tul,tul
2014-10-26T10:58:30.910Z,38.8598333,-122.4676667,8.046,2.91,md,86,57,0.02703,0.16,nc,nc72333446,2017-02-05T00:59:38.590Z,"9km NE of Hidden Valley Lake, California",earthquake,0.14,0.26,0.221,124,reviewed,nc,nc
2014-10-26T01:09:50.900Z,36.172,-96.9735,4.054,2.6,ml,,64,,0.69,us,usb000sqsw,2017-07-14T21:04:28.707Z,"9km NE of Stillwater, Oklahoma",earthquake,1.8,7.4,,,reviewed,tul,tul
2014-10-25T21:48:29.300Z,34.932,-116.7253333,10.057,2.9,ml,34,62,0.2045,0.15,ci,ci37282360,2016-03-12T06:20:59.370Z,"27km E of Barstow, CA",earthquake,0.22,0.9,0.132,184,reviewed,ci,ci
2014-10-25T20:21:10.300Z,36.5062,-99.0278,5,3.1,ml,,176,,0.69,us,usb000sqlb,2017-07-14T21:04:46.261Z,"17km ENE of Mooreland, Oklahoma",earthquake,4.3,2,,,reviewed,tul,tul
2014-10-25T18:34:20.600Z,36.7932,-97.7502,3.559,2.6,ml,,72,,0.73,us,usb000srd3,2015-01-17T01:25:38.040Z,"2km SW of Medford, Oklahoma",earthquake,1.2,7.9,,,reviewed,tul,tul
2014-10-25T18:11:34.500Z,36.8603,-97.8825,4.339,2.5,ml,,85,,0.37,us,usb000sqlf,2015-01-17T01:25:38.040Z,"14km WNW of Medford, Oklahoma",earthquake,2.2,7.6,,,reviewed,tul,tul
2014-10-25T18:03:19.320Z,43.81,-105.2101,0,3.7,ml,,22,0.903,0.64,us,usb000sqkh,2015-01-17T01:25:38.040Z,Wyoming,mining explosion,4,1.7,0.048,81,reviewed,us,us
2014-10-25T17:10:54.300Z,35.5446,-97.2373,6.819,3.2,ml,,59,,0.58,us,usb000sqk2,2017-07-14T21:05:04.775Z,"5km NNE of Choctaw, Oklahoma",earthquake,2.2,5.8,,,reviewed,tul,tul
2014-10-25T16:36:15.600Z,35.9457,-96.7854,5,2.7,ml,,72,,0.62,us,usb000sql9,2017-07-14T21:05:21.944Z,"4km SSW of Cushing, Oklahoma",earthquake,1.6,3.2,,,reviewed,tul,tul
2014-10-25T15:38:54.500Z,36.5907,-97.8207,8.338,2.6,ml,,80,,0.41,us,usb000sqwe,2015-01-17T01:25:38.040Z,"22km NNE of Enid, Oklahoma",earthquake,1.4,5.7,,,reviewed,tul,tul
2014-10-25T14:42:53.800Z,36.9573,-97.7974,6.2,2.5,ml,,103,,0.78,us,usb000sql8,2017-07-14T21:05:38.819Z,"17km NNW of Medford, Oklahoma",earthquake,1.9,6.6,,,reviewed,tul,tul
2014-10-25T14:31:15.080Z,36.1301667,-118.0518333,-1.837,3.61,ml,41,71,0.16,0.19,ci,ci37282264,2016-03-12T04:29:50.324Z,"13km NW of Coso Junction, CA",earthquake,0.22,0.57,0.136,196,reviewed,ci,ci
2014-10-25T13:40:55.000Z,38.5246667,-122.4593333,10.386,2.72,md,93,39,0.1171,0.2,nc,nc72333131,2017-02-05T00:53:53.400Z,"1km SE of Deer Park, California",earthquake,0.16,0.4,0.207,79,reviewed,nc,nc
2014-10-25T12:36:15.000Z,35.8596,-97.3044,5,3.1,ml,,59,,0.48,us,usb000sqj5,2017-07-14T21:05:55.686Z,"10km SSW of Langston, Oklahoma",earthquake,1.6,7.2,,,reviewed,tul,tul
2014-10-25T11:07:36.140Z,34.2836667,-117.0356667,11.351,3.05,ml,98,42,0.03667,0.16,ci,ci37282232,2016-03-11T02:35:03.124Z,"11km NE of Running Springs, CA",earthquake,0.14,0.31,0.123,222,reviewed,ci,ci
2014-10-25T04:37:45.300Z,36.1281,-97.247,4.512,2.6,ml,,59,,0.42,us,usb000sqjb,2017-07-14T21:06:14.254Z,"17km W of Stillwater, Oklahoma",earthquake,2.1,7.9,,,reviewed,tul,tul
2014-10-25T00:24:50.800Z,36.3641,-97.0179,6.718,2.7,ml,,66,,1.11,us,usb000sqgg,2017-07-14T21:06:33.009Z,"19km W of Pawnee, Oklahoma",earthquake,1.9,6.8,,,reviewed,tul,tul
2014-10-24T22:50:37.200Z,35.9647,-97.3686,5,2.5,ml,,64,,0.62,us,usb000sqvj,2015-01-17T01:25:36.040Z,"10km NNE of Guthrie, Oklahoma",earthquake,1.4,4.8,,,reviewed,tul,tul
2014-10-24T19:43:55.000Z,36.4761,-99.1392,6.234,2.5,ml,,237,,0.69,us,usb000sqfl,2017-07-14T21:06:51.103Z,"7km NE of Mooreland, Oklahoma",earthquake,2.1,6.3,,,reviewed,tul,tul
2014-10-24T17:39:45.900Z,36.5058,-99.0444,3.435,2.5,ml,,195,,1,us,usb000sqf0,2015-01-17T01:25:36.040Z,"16km ENE of Mooreland, Oklahoma",earthquake,2.4,5.5,,,reviewed,tul,tul
2014-10-24T14:44:01.540Z,31.6711667,-115.7873333,3.164,2.53,ml,6,182,0.3596,0.18,ci,ci37281944,2016-03-11T18:57:59.953Z,"74km E of Maneadero, B.C., MX",earthquake,11.12,8.97,0.151,15,reviewed,ci,ci
